Sample_ID,Collection,Coll_No,Plot_unit,Feature_Type,Feature_Name,Top_Depth,Bottom_Depth,Field_Number,Collection_Date,Date_Rounding,Collectors,Country_Name,NZMG_Sheet,NZMG_East,NZMG_North,Latitude,Longitude,Method,Accuracy,Site_Description,In_Situ,Rock_Description,Colour,Litho2014_strat_name,Informal_strat_unit,Rock_Types,Age_Min,Age_Max,Sample_Types,Lab_Sample_ID(s),Material(s),Part_Analysed,Analysis_ID(s),Investigator(s),Analysis_Method(s),Geochron_Method(s),Laboratory(s),Lab_Number(s),Analysis_Date(s),Analysis_Date_Rounding(s),Analysis_Publication(s),Analysis_Bib_Ref(s),Analysis_Comment(s),age_sample_result_Ma,age_sample_2sig_err_abs,SiO2,TiO2,Al2O3,FeOT,Fe2O3T,Fe2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,Cr2O3,H2O_plus,H2O_minus,CO2,LOl,Majors_total,As,Ba,Ce,Co,Cr,Cs,Cu,Dy,Er,Eu,Ga,Gd,Hf,Ho,La,Lu,Nb,Nd,Ni,Pb,Pr,Rb,Sc,Sm,Sr,Ta,Tb,Th,Tm,U,V,Y,Yb,Zn,Zr,He4_raw_nnc,He4_corr_nnc,He_R_Ra_raw,He_R_Ra_corr,He_R_Ra_cor_err,dO18,Rb87_Sr86,Sr87_Sr86,Sr87_Sr86_err_abs,Sm147_Nd144,Nd143_Nd144,Nd143_Nd144_err_abs,Lu176_Hf177,Hf176_Hf177,Hf176_Hf177_err_abs,Pb206_Pb204,Pb206_Pb204_err_abs,Pb207_Pb204,Pb207_Pb204_err_abs,Pb208_Pb204,Pb208_Pb204_err_abs,age_model_assumed_Ma,Sr87_86i_calc,Nd143_144i_calc,eNdi_calc,Hf176_177i_calc,eHfi_calc,Pb206_204i_calc,Pb207_204i_calc,Pb208_204i_calc,Petlab notes,Age_Num,Age,ReconLon,ReconLat,ReconAge,ReconPlateID,gridage,gridcrust,gridsubcrust,gridlith,gridsublith,gridsed,gridsubsed,gridserp,gridsubserp
100587,GNS P (P),78662,Back arc basin,Dredge,SUBPSO-804,4200,4200,SUBSPO-804,25933,Year,ORSTOM,Offshore Regions,,,,-21.7448370149979,169.126529023743,,200.0,Loyalty Ridge,Yes,Fresh basalt (analysed BABB),N 4,,,basaltic,Miocene,Eocene,hand specimen & normal thin section & powder,5462,whole rock,,73792;66598,"Mortimer, N.;Mortimer, N.",ICP-MS laser;XRF,Ar-Ar matrix,Otago U;Otago U,;,"January 20, 2010;October 15, 2009",;,Mortimer et al 2014 Tectonics,,,28.0,1,47.34,1.28,16.33,,10.59,,,0.14,8.75,11.64,2.56,0.33,0.11,,,,,1.31,100.38,<1.0,55,13,,347,1.3,90,3.88,4.42,1.07,15,3.31,2.7,,0,0,2.5,11.51,151,2,2.28,9,37,2.58,372.0,0.3,,0,,0,213.0,21.6,2.42,69.0,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,81,165.85856073567197,-40.34159026632028,81.0,855.0,9.623763168509512,6.931165846105095e-06,0.0,4.392023982201934e-06,4.392023982201934e-06,2.183228864555842e-06,0.0,0.0,0.0
106619,INS R (R),6316,Allochthon,Surface,,,,,1980-01-01 00:00:00,Decade,"Adams, C.J.",New Zealand,Y14,2950176.00000241,6393047.00004386,-37.5570704203284,177.981324433234,,50.0,"Okoia Point, 1km south towards Kopongatahi Bay",Yes,Basalt,,Matakaoa Volcanic Group,Matakaoa Volcanics,basaltic & lava flow,Miocene,Cretaceous,hand specimen,1631,whole rock,,15964,"Adams, C.J.",geochron methods,K-Ar,INS,R6316,"January 1, 2000",Decade,Nathan et al. 2000,,,63.65,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,81,-177.1748845130126,-57.385526529795996,81.0,8064.0,0.5283649614722928,3.5144077515338514e-06,1.5461703205256174e-05,7.412676460777276e-06,7.412676460777276e-06,4.138018388513948e-06,1.1892514110604314e-05,5.121462446000379e-06,4.058183605278467e-05
99052,other,CHT-01,Horomaka,Surface,,,,1,2005-01-01 00:00:00,Year,"Blusztajn, J. & Hart, S.R. & Panter, K.S.",New Zealand,,,,-43.8074646520164,176.648737547452,GPS - Field,10.0,Ohira Bay,Yes,Alkali Basalt Lava ,,,,basaltic & lava flow,Cretaceous,Cretaceous,"hand specimen:Bowling Green State University, Geology Department",5333,whole rock,,64606;64580;64567,"Panter, K.S.;Panter, K.S.;Panter, K.S.",TIMS;XRF;geochron methods,;;Ar-Ar,New Mexico Tech;New Mex Tech;New Mex Tech,;;,"January 1, 2005;January 1, 2005;January 1, 2005",Year;Decade;Decade,;;,Panter et al 2006,,84.16,0.73,44.85,3.36,12.26,13.04,,,,0.2,11.23,9.15,3.26,1.55,1.1,,,,,0.73,98.93,,455,150.3,,394,0.4,45,,,4.33,23,,9.41,,69.8,0.31,82,66.1,334,4.09,,31,18.8,14.42,1083.0,5.03,1.68,6.88,,1.77,230.0,38.0,2.43,135.0,421,,,,,,,0.0829,0.703,1.5e-05,0.1323,0.512836,9e-06,,,,20.654,,15.728,,40.168,,,0.702901,0.512763,4.6,,,20.307,15.712,39.725,,145.0,81,-162.35034113324926,-65.16481438472655,81.0,813.0,44.012705948254464,8.090302922938334e-06,2.1937285118869334e-05,3.7299059177010534e-06,3.7299059177010534e-06,6.062387630707075e-06,2.4005495863349494e-05,0.0,2.9381866240756814e-06
105319,Auckland University (AU),44061,Horomaka,Surface,,,,,33970,Decade,"Smith, I.E.M.",New Zealand,P05,2600400.00000085,6655100.00006544,-35.3022546832386,173.985080206084,,,"Puketutu Centre, Puketona Quarry",Yes,hawaiite,,Kerikeri Volcanic Group,Northland Basalts,trachytic & andesitic,Quaternary,Quaternary,hand specimen,1477,whole rock,,14276,"Smith, I.E.M.",geochron methods,K-Ar,HRI,AU44061,"January 1, 1993",Decade,Smith et al. 1993,,,0.1,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,82,175.8938508764555,-56.38580632031037,82.0,8065.0,2.5226962455531146,4.368178363361394e-06,1.5239775683102633e-05,6.773917676213071e-06,6.773917676213071e-06,1.6030957233385131e-06,9.814503077494454e-06,4.993801824385584e-06,3.576473649199278e-06
105780,INS R (R),3721,Arc,Surface,,,,,1976-01-01 00:00:00,Decade,"Robertson, D.J.",New Zealand,S15,2696080.00000085,6356279.00003706,-37.9787862227628,175.115979377591,,,Pirongia Mountain,Yes,basalt,,Pirongia Volcanic Formation,Alexandra Volcanics,basaltic,Pliocene,Pliocene,hand specimen,1531,whole rock,,14848;14847,"Robertson, D.J.;Robertson, D.J.",geochron methods;geochron methods,K-Ar;K-Ar,INS;INS,R3721;R3721,"January 1, 1976;January 1, 1976",Decade;Decade,;,,age pub as 1.89 Ma recalculated for PETLAB using S&J77 decay constantsage pub as 2.06 Ma recalculated for PETLAB using S&J77 decay constants,2.12,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.332999999999999,82,179.04493695720663,-58.650047746025024,82.0,8065.0,2.547615685109668,5.348274044081336e-06,2.958068215646256e-05,6.707602096867049e-06,6.707602096867049e-06,1.5265763977367897e-06,2.3920801677886542e-05,4.9505064031109206e-06,7.0571864524667155e-06
169922,Auckland University (AU),49181,Te Raupua,Surface,,,,KNN73,1998-01-01 00:00:00,Decade,"Nicholson, K.N.",New Zealand,O06,2552700.0000005,6635500.00006836,-35.4831501000872,173.462297662772,"Map - 1:50,000 scale",50.0,Johnston Rd,Yes,massive dolerite,,Tangihua Complex,Tangihua,basaltic & hypabyssal: basic,Miocene,Cretaceous,hand specimen,909,whole rock,,46267;46012;55065,"Nicholson, K.N.;Nicholson, K.N.;Nicholson, K.N.",ICP-MS;XRF;geochron methods,;;Ar-Ar,Auckland U;Auckland U;Michigan U,;;MI72-X5a,"January 1, 1999;January 1, 1999;January 1, 1999",Decade;Decade;Decade,"Nicholson, K.N. (1999), PhD thesis;Nicholson, K.N. (1999), PhD thesis;Nicholson 1999 PhD",,"bouncy spectrum, no precise age",92.5,,47.91,1.09,18.18,,8.8,,,0.15,5.55,11.42,2.53,0.61,0.1,,2.5,,,1.44,100.28,,54.49,6.75,44.44,132.46,0,58.29,4.14,2.48,1.12,18.28,3.78,1.81,0.89,1.92,0.36,1.03,7.3,45.33,0.05,1.27,9.11,27.03,2.85,174.3,0.09,0.66,0.12,0.36,0.08,276.02,24.22,2.35,55.75,57.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,82,175.2501499524098,-56.683048009955996,82.0,8065.0,2.8042862549430203,4.726659363044361e-06,3.507205475703234e-05,6.470851550920158e-06,6.470851550920158e-06,2.511829588039051e-06,2.542523388330206e-05,4.92842772323271e-06,8.281774244342735e-06
106748,INS R (R),7169,Arc,Surface,,,,4c,1994-01-01 00:00:00,Decade,"Adams, C.J.",New Zealand,T10,2761800.00000185,6494000.00005813,-36.7217401218748,175.814114794143,,50.0,Opito Bay; outcrop at S end of beach,Yes,basalt,,Mercury Basalts,Mercury Basalts,basaltic,Miocene,Miocene,hand specimen,1647,whole rock,,16121,"Adams, C.J.",geochron methods,K-Ar,INS,R7169,"January 1, 1994",Decade,Adams et al. 1994,,,9.1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,83,179.5452894091904,-57.40331783474948,83.0,8065.0,1.6108288764953616,4.835608706343919e-06,3.360184795958923e-05,6.684691015834687e-06,6.684691015834687e-06,2.7957053134741727e-06,1.851370437682197e-05,4.949243622832001e-06,1.1226761104815756e-05
106627,INS R (R),6324,Allochthon,Surface,,,,,1980-01-01 00:00:00,Decade,"Adams, C.J.",New Zealand,Z14,2980309.00000246,6375728.00004153,-37.6973832756923,178.333229205284,,50.0,"Whakaangiangi Road, near Te Aroroa-Gisborne Highway",Yes,Basalt,,Matakaoa Volcanic Group,Matakaoa Volcanics,basaltic & lava flow,Miocene,Cretaceous,hand specimen,1632,whole rock,,15972,"Adams, C.J.",geochron methods,K-Ar,INS,R6324,"January 1, 2000",Decade,Nathan et al. 2000,,,24.6,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,83,-176.1714051493171,-57.56357031559464,83.0,8064.0,1.167973121885547,4.481128252659215e-06,1.6189712567768165e-05,8.59694161766666e-06,8.59694161766666e-06,4.5864840103604365e-06,1.4284402650611318e-05,5.277513430758908e-06,0.0
110327,GNS P (P),67439,,Dredge,Sonne 168-62,2441,3102,SO168-DR62-03A,37624,,"Hauff, F. & Hoernle, K. & Mortimer, N.",Offshore Regions,,,,-43.0619,168.7539,,50.0,Takahe Plateau. Across nose of northwestern plateau margin,Yes,composite like DR62-2 A: light grey (N7) fsp porphyritic dacite/granite w 5% altd mafics,10.0 YR 6/2,,,rhyolitic & trachytic & hypabyssal: acid,Miocene,Cretaceous,"hand specimen & normal thin section & polished thin section & mineral separate:GNS box 636, 222 & powder",2100,whole rock,Porphyry,23393,"Mortimer, N.",XRF,U-Pb zircon,Spectrachem,SA7116,"May 16, 2003",,Mortimer et al 2006 Geology,,LAICPMS qtz monzonite 22/30 grains,96.8,0.6,66.86,0.48,15.34,,3.36,,,0.04,1.37,1.52,2.89,5.86,0.11,,,,,1.76,99.58,11,783.182,59.483,53.908,9.552,6.256,14.278,5,2.909,0.78,20.339,5.054,7.467,1.003,28.215,,8.36,26.196,10.023,27.813,7.137,257.039,6.891,5.409,154.543,0.093,0.829,14.057,0.44,2.673,37.246,27.722,3.092,74.403,269.15,,,,,,,,0.712277,4e-06,,0.51265,4e-06,,,,18.825,0.001,15.624,0.001,38.62,0.001,100.0,0.705813,,0.25,,,,,,,145.0,83,173.6491432978993,-66.32724663687243,83.0,868.0,19.070350646972656,7.509751128517595e-06,3.3397816432840725e-05,4.006813795031013e-06,4.006813795031013e-06,3.6850108244834692e-06,6.302611859686761e-06,0.0,5.855339578629813e-06
171626,Otago University (OU),52361,Horomaka,Surface,,,,52361,39448,Decade,"Adams, C.J. & Coombs, D.S.",New Zealand,J44,2330700.00000133,5490699.99995136,-45.7703114255063,170.696357255865,"Map - 1:50,000 scale",50.0,Spit Beach,Yes,trachyandestite,,Dunedin Volcanic Group,Dunedin Volcanic Group,trachytic & andesitic,Miocene,Miocene,hand specimen,5484,whole rock,,66903;66891,"Coombs, D.S.;Adams, C.J.",XRF;geochron methods,;K-Ar,Otago U;INS,;,"January 1, 2008;January 1, 2008",Decade;Decade,;,,,14.2,0.3,53.88,1.35,17.58,,8.13,,,0.16,2.83,4.93,5.56,3.73,0.4,,,,,,98.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,84,-173.6242895607503,-66.68685091641709,84.0,813.0,43.38022647655227,8.181619653053256e-06,2.8386401205105348e-05,3.785780201388584e-06,3.785780201388584e-06,8.373258634095178e-06,1.880252689697745e-05,0.0,3.840265259758001e-06
171571,Otago University (OU),54961,Horomaka,Surface,,,,54961,39448,Decade,"Adams, C.J. & Coombs, D.S.",New Zealand,H45,2275500.00000162,5447199.99995558,-46.1455971961458,169.966837779942,"Map - 1:50,000 scale",50.0,Dunn's Quarry,Yes,basanite,,Dunedin Volcanic Group,Dunedin Volcanic Group,basanitic,Miocene,Miocene,hand specimen,5482,whole rock,,66873;66830,"Coombs, D.S.;Adams, C.J.",XRF;geochron methods,;K-Ar,Otago U;INS,;,"January 1, 2008;January 1, 2008",Decade;Decade,;,,,17.8,0.9,44.27,2.69,13.16,,13.87,,,0.19,9.65,10.23,3.56,1.16,0.69,,,,,0.37,99.84,,472,108,,323,,68,,,,20,,,,85,,64,61,170,5,9.0,28,18,,853.0,,,4,,1,229.0,24.0,,106.0,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,84,-175.16440278454922,-66.85750370749135,84.0,813.0,43.66102600097656,8.1951202446362e-06,3.760426333156061e-05,3.7866175262024626e-06,3.7866175262024626e-06,8.627073839306831e-06,1.6830200448990888e-05,0.0,5.450818048105369e-06
