Sample_ID,Collection,Coll_No,Plot_unit,Feature_Type,Feature_Name,Top_Depth,Bottom_Depth,Field_Number,Collection_Date,Date_Rounding,Collectors,Country_Name,NZMG_Sheet,NZMG_East,NZMG_North,Latitude,Longitude,Method,Accuracy,Site_Description,In_Situ,Rock_Description,Colour,Litho2014_strat_name,Informal_strat_unit,Rock_Types,Age_Min,Age_Max,Sample_Types,Lab_Sample_ID(s),Material(s),Part_Analysed,Analysis_ID(s),Investigator(s),Analysis_Method(s),Geochron_Method(s),Laboratory(s),Lab_Number(s),Analysis_Date(s),Analysis_Date_Rounding(s),Analysis_Publication(s),Analysis_Bib_Ref(s),Analysis_Comment(s),age_sample_result_Ma,age_sample_2sig_err_abs,SiO2,TiO2,Al2O3,FeOT,Fe2O3T,Fe2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,Cr2O3,H2O_plus,H2O_minus,CO2,LOl,Majors_total,As,Ba,Ce,Co,Cr,Cs,Cu,Dy,Er,Eu,Ga,Gd,Hf,Ho,La,Lu,Nb,Nd,Ni,Pb,Pr,Rb,Sc,Sm,Sr,Ta,Tb,Th,Tm,U,V,Y,Yb,Zn,Zr,He4_raw_nnc,He4_corr_nnc,He_R_Ra_raw,He_R_Ra_corr,He_R_Ra_cor_err,dO18,Rb87_Sr86,Sr87_Sr86,Sr87_Sr86_err_abs,Sm147_Nd144,Nd143_Nd144,Nd143_Nd144_err_abs,Lu176_Hf177,Hf176_Hf177,Hf176_Hf177_err_abs,Pb206_Pb204,Pb206_Pb204_err_abs,Pb207_Pb204,Pb207_Pb204_err_abs,Pb208_Pb204,Pb208_Pb204_err_abs,age_model_assumed_Ma,Sr87_86i_calc,Nd143_144i_calc,eNdi_calc,Hf176_177i_calc,eHfi_calc,Pb206_204i_calc,Pb207_204i_calc,Pb208_204i_calc,Petlab notes,Age_Num,Age,ReconLon,ReconLat,ReconAge,ReconPlateID,gridage,gridcrust,gridsubcrust,gridlith,gridsublith,gridsed,gridsubsed,gridserp,gridsubserp
107479,other,MP117,Horomaka,Surface,,,,,33604,Decade,"Wilson, C.J.N.",New Zealand,U13,2797100.00000176,6429100.00004831,-28.864857381273726,148.65183028586705,,50.0,"underlying lava at locality 3, Mayor Island",Yes,obsidian,,Mayor Island Group,,rhyolitic & lava flow,Quaternary,Quaternary,,1746,glass,,17248,"Wilson, C.J.N.",geochron methods,K-Ar,USGS,,"January 1, 1992",Decade,Wilson et al. 1992,,,0.063,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,0.063,148.4240403271074,-29.36765553343862,1.0,801.0,65.79078674316406,7.698076842643786e-06,6.785912965413045e-05,4.7110343075473784e-06,4.7110343075473784e-06,4.851698395214043e-05,5.60723385936288e-05,0.0,3.480434543578483e-05
107480,other,MP286,Horomaka,Surface,,,,,33604,Decade,"Wilson, C.J.N.",New Zealand,U12,2797900.00000178,6431200.00004864,-52.519201090076635,172.82303595472843,,50.0,"underlying lava at locality 2, Mayor Island",Yes,obsidian,,Mayor Island Group,,rhyolitic & lava flow,Quaternary,Quaternary,,1746,glass,,17249,"Wilson, C.J.N.",geochron methods,K-Ar,USGS,,"January 1, 1992",Decade,Wilson et al. 1992,,,0.063,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,0.063,173.246008615335,-52.716535321335655,1.0,813.0,81.69305262477955,8.861270544002762e-06,5.101925336514133e-05,4.673351213568821e-06,4.673351213568821e-06,4.371541308501037e-06,2.5685843568544108e-05,0.0,3.302784518910024e-05
107016,other,BFH-MP286,Horomaka,Surface,,,,,33604,Decade,"Houghton, B.F.",New Zealand,U12,2797400.00000175,6431200.00004864,-40.427509303380845,148.6138092248795,,50.0,"lava A, Western shield Ar1, Mayor Island",Yes,peralkaline lava,,Oira Pyroclastite,Mayor Island volcanics,peralkaline,Quaternary,Quaternary,,1676,whole rock,,16494,"Houghton, B.F.",geochron methods,K-Ar,USGS,,"January 1, 1992",Decade,Houghton et al. 1992,,,0.0635,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,0.0635,148.44255954886012,-40.930339581985685,1.0,850.0,85.02613884124821,9.293144490682877e-06,7.476448304519461e-05,1.4212363052522638e-05,1.4212363052522638e-05,3.2960691896732897e-05,2.501006526828566e-05,5.523071396026013e-06,1.64765073814095e-05
107020,other,BFH-MP293,Horomaka,Surface,,,,,33604,Decade,"Houghton, B.F.",New Zealand,U13,2797700.00000172,6429100.00004831,-35.44178016364806,157.82441168157513,,50.0,"?lava A, Western shield, Mayor Island",Yes,peralkaline lava,,Oira Pyroclastite,Mayor Island volcanics,peralkaline,Quaternary,Quaternary,,1677,whole rock,,16498,"Houghton, B.F.",geochron methods,K-Ar,USGS,,"January 1, 1992",Decade,Houghton et al. 1992,,,0.064,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,0.064,157.68281525127003,-35.908119794211444,1.0,833.0,69.06040880898436,7.716965075823211e-06,5.4468675607586e-05,4.517660547973927e-06,4.517660547973927e-06,1.3564541401323839e-05,1.3467217861319803e-05,0.0,3.206536034094944e-05
106864,ANU (GA),2866,Horomaka,Surface,,,,,1968-01-01 00:00:00,Decade,"Stipp, J.J.",New Zealand,R11,2675995.00000114,6464408.00005327,-11.66601326689917,166.00883024237498,,50.0,"Wiri Mountain, Auckland",Yes,basalt,,Auckland Basalts,Auckland Volcanic Field,basaltic,Quaternary,Quaternary,hand specimen,1661,whole rock,,16295;16296,"McDougall, I.;Stipp, J.J.",geochron methods;geochron methods,K-Ar;K-Ar,ANU;ANU,GA2866;GA2866,"January 1, 1969;January 1, 1968",Decade;Decade,McDougall et al. 1969;Stipp 1968,,,0.066,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,0.066,166.58481643363183,-11.845182873110952,1.0,827.0,44.86063567045285,7.659875660889487e-06,6.924376446780793e-05,7.324580083741888e-06,7.324580083741888e-06,3.060500603169203e-05,0.00019418088039545555,5.082052225180614e-06,4.189755470690092e-05
106978,other,BFH-MP103,Horomaka,Surface,,,,,33604,Decade,"Houghton, B.F.",New Zealand,U12,2800900.00000176,6431100.00004864,-41.36154007458915,174.5320849715373,,50.0,"NE lava shield segment Ar1, Mayor Island",Yes,peralkaline lava,,Oira Pyroclastite,Mayor Island volcanics,peralkaline,Quaternary,Quaternary,,1673,whole rock,,16455,"Houghton, B.F.",geochron methods,K-Ar,USGS,,"January 1, 1992",Decade,Houghton et al. 1992,,,0.066,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,0.066,174.8602607692899,-41.577121807373715,1.0,8064.0,123.39352416992188,9.110744940699078e-06,7.572160337466305e-05,3.729564014065545e-06,3.729564014065545e-06,0.00018100377928931266,9.238359203201197e-05,0.0,3.2854768274565806e-05
107478,other,MP103,Horomaka,Surface,,,,,33604,Decade,"Wilson, C.J.N.",New Zealand,U12,2800000.00000177,6431800.00004875,-15.188947395429054,152.20422362271836,,50.0,"overlying lava locality 1, Mayor Island",Yes,obsidian,,Mayor Island Group,,rhyolitic & lava flow,Quaternary,Quaternary,,1745,glass,,17247,"Wilson, C.J.N.",geochron methods,K-Ar,USGS,,"January 1, 1992",Decade,Wilson et al. 1992,,,0.067,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,0.067,151.93232178755213,-15.679268359646892,1.0,801.0,59.19729554988443,7.735643242576821e-06,1.8179487867466996e-05,5.120127693491957e-06,5.120127693491957e-06,4.634536974847608e-05,2.7126288906699817e-05,2.1543161107460997e-06,3.6371632259408672e-06
106869,ANU (GA),2872,Horomaka,Surface,,,,,1969-01-01 00:00:00,Decade,"McDougall, I.",New Zealand,R11,2674089.00000118,6477908.00005534,-49.53708212745372,149.98254654614524,,50.0,Mt. Wellington,Yes,basalt,,Auckland Basalts,Auckland Volcanic Field,basaltic,Quaternary,Quaternary,hand specimen,1661,whole rock,,16306;16307,"Stipp, J.J.;McDougall, I.",geochron methods;geochron methods,K-Ar;K-Ar,ANU;ANU,GA2872;GA2872,"January 1, 1968;January 1, 1969",Decade;Decade,Stipp 1968;McDougall et al. 1969,,,0.068,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,0.068,149.88629136947705,-50.03517127655562,1.0,852.0,46.30038754256934,7.749731235992594e-06,0.0002350688143810139,4.440904001382543e-06,4.440904001382543e-06,6.1624581576325e-05,1.0781874447966654e-05,0.0,7.10156929541065e-05
107017,other,BFH-MP288,Horomaka,Surface,,,,,33604,Decade,"Houghton, B.F.",New Zealand,U12,2800300.00000181,6431100.00004864,-51.27510272532129,149.60171323060877,,50.0,"inner wall, Northeast shield, Mayor Island",Yes,peralkaline lava,,Oira Pyroclastite,Mayor Island volcanics,peralkaline,Quaternary,Quaternary,,1677,whole rock,,16495,"Houghton, B.F.",geochron methods,K-Ar,USGS,,"January 1, 1992",Decade,Houghton et al. 1992,,,0.068,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,0.068,149.51640236539905,-51.7744871344088,1.0,801.0,32.06915669372985,6.527477999606229e-06,0.00018778441886536435,4.279673103921108e-06,4.279673103921108e-06,5.263140196226781e-05,0.0,0.0,7.245958343049346e-05
106877,ANU (GA),2885,Horomaka,Surface,,,,,1969-01-01 00:00:00,Decade,"McDougall, I.",New Zealand,R11,2665793.00000112,6469178.00005398,-36.52104022755625,163.43476955068024,,50.0,Puketutu,Yes,basalt,,Auckland Basalts,Auckland Volcanic Field,basaltic,Quaternary,Quaternary,hand specimen,1662,whole rock,,16324;16325,"Stipp, J.J.;McDougall, I.",geochron methods;geochron methods,K-Ar;K-Ar,ANU;ANU,GA2885;GA2885,"January 1, 1968;January 1, 1969",Decade;Decade,Stipp 1968;McDougall et al. 1969,,,0.079,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,0.079,163.33394723757513,-36.95910562462956,1.0,833.0,85.6600341796875,9.086763384402728e-06,9.828574351321798e-05,1.7866252164822072e-05,1.7866252164822072e-05,5.035012691223527e-06,8.218307365316531e-05,5.628026463091375e-06,0.00015286124108211766
169059,other,RVAN-17-14.1,Arc,Dredge,Nesmeyanov-N17-14,,,,,,"Ballance, P.F.",Offshore Regions,,,,-44.74296735430872,160.98488403457984,,,Western Kermadec Ridge,,,,,,,,,,,whole rock,,44841,"Itaya, T.",geochron methods,K-Ar,Okayama University of Science,S25-153,32874,Decade,"Ballance et al 1999, Marine Geology",,,0.08,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,160.94349021999022,-45.19372098613521,1.0,833.0,66.30064435098365,7.67655031144883e-06,3.891744960129488e-05,4.562183819460684e-06,4.562183819460684e-06,1.2580571819853503e-05,1.9682756040867402e-05,0.0,0.0
106868,ANU (GA),2871,Horomaka,Surface,,,,,1969-01-01 00:00:00,Decade,"McDougall, I.",New Zealand,R11,2674261.00000118,6477537.0000553,-22.89965686971285,164.39020628064097,,50.0,Mt. Wellington,Yes,basalt,,Auckland Basalts,Auckland Volcanic Field,basaltic,Quaternary,Quaternary,hand specimen,1661,whole rock,,16304;16305;16302;16303,"Stipp, J.J.;McDougall, I.;McDougall, I.;Stipp, J.J.",geochron methods;geochron methods;geochron methods;geochron methods,K-Ar;K-Ar;K-Ar;K-Ar,ANU;ANU;ANU;ANU,GA2871;GA2871;GA2871;GA2871,"January 1, 1968;January 1, 1969;January 1, 1969;January 1, 1968",Decade;Decade;Decade;Decade,Stipp 1968;;McDougall et al. 1969;,,,0.083,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,0.083,164.1933441668668,-23.332761874219848,1.0,869.0,32.02976608276367,6.5562319987428185e-06,1.6377783047430028e-05,4.490504969454373e-06,4.490504969454373e-06,4.4649226765614e-05,9.97519622847963e-06,0.0,9.987641013028849e-06
107014,other,BFH-MP281,Horomaka,Surface,,,,,33604,Decade,"Houghton, B.F.",New Zealand,U12,2800700.00000175,6430400.00004854,-44.56762472609262,164.55230557360625,,50.0,"lava B, NE lava shield, Mayor Island",Yes,peralkaline lava,,Oira Pyroclastite,Mayor Island volcanics,peralkaline,Quaternary,Quaternary,,1676,whole rock,,16492,"Houghton, B.F.",geochron methods,K-Ar,USGS,,"January 1, 1992",Decade,Houghton et al. 1992,,,0.083,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,0.083,164.53641442484857,-44.9993311007124,1.0,833.0,85.19136813774975,9.317559953382355e-06,2.3330897687521355e-06,4.112627680488247e-06,4.112627680488247e-06,5.065905952505999e-06,8.169365154425078e-07,0.0,0.0
106878,ANU (GA),2888,Horomaka,Surface,,,,,1968-01-01 00:00:00,Decade,"Stipp, J.J.",New Zealand,R11,2669198.00000112,6476400.0000551,-49.80345025644023,161.45268424101326,,50.0,"One Tree Hill, Auckland",Yes,basalt,,Auckland Basalts,Auckland Volcanic Field,basaltic,Quaternary,Quaternary,hand specimen,1662,whole rock,,16326;16327,"McDougall, I.;Stipp, J.J.",geochron methods;geochron methods,K-Ar;K-Ar,ANU;ANU,GA2888;GA2888,"January 1, 1969;January 1, 1968",Decade;Decade,McDougall et al. 1969;Stipp 1968,,,0.085,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,0.085,161.47240418571386,-50.251656948015686,1.0,801.0,29.618417938974005,6.28609302142979e-06,1.8658547464110754e-05,4.7731297428264625e-06,4.7731297428264625e-06,4.878733435092733e-05,1.7625781735539418e-05,0.0,0.0
107010,other,BFH-MP274,Horomaka,Surface,,,,,33604,Decade,"Houghton, B.F.",New Zealand,U12,2798500.00000178,6431100.00004863,-37.53483725599159,150.5452243941697,,50.0,"post-A, lava shield, Mayor Island",Yes,peralkaline lava,,Oira Pyroclastite,Mayor Island volcanics,peralkaline,Quaternary,Quaternary,,1676,whole rock,,16488,"Houghton, B.F.",geochron methods,K-Ar,USGS,,"January 1, 1992",Decade,Houghton et al. 1992,,appears to contain excess 40Ar,0.086,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,0.086,150.3712538508608,-38.03108269940802,1.0,801.0,73.10157012939453,8.155595423886552e-06,3.6063049942695416e-05,4.231658294884255e-06,4.231658294884255e-06,4.825249197892845e-05,2.0901381089065976e-05,0.0,1.308183888148185e-05
106855,ANU (GA),2855,Horomaka,Surface,,,,,1969-01-01 00:00:00,Decade,"McDougall, I.",New Zealand,R11,2675320.00000118,6472934.00005459,-28.10798126551478,161.8118524427059,,50.0,McLennans Hills,Yes,basalt,,Auckland Basalts,Auckland Volcanic Field,basaltic,Quaternary,Quaternary,hand specimen,1660,whole rock,,16272;16273,"McDougall, I.;Stipp, J.J.",geochron methods;geochron methods,K-Ar;K-Ar,ANU;ANU,GA2855;GA2855,"January 1, 1969;January 1, 1968",Decade;Decade,McDougall et al. 1969;Stipp 1968,,,0.092,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,0.092,161.63991551434322,-28.55482638315456,1.0,869.0,65.9094467163086,7.685753189434765e-06,0.00010105620279546208,4.6703348743903925e-06,4.6703348743903925e-06,1.8343116607866253e-05,4.544119678748928e-05,0.0,5.536678847955295e-05
106953,ANU (GA),3253,Whakaari,Surface,,,,,1968-01-01 00:00:00,Decade,"Stipp, J.J.",New Zealand,T17,2766816.00000105,6309189.00003092,-46.297059496049194,165.85860056718286,,50.0,"Ongaroto, central North Island",Yes,basalt,,Whakaari Supersuite,Central Volcanic Zone,basaltic,Quaternary,Quaternary,hand specimen,1670,whole rock,,16425,"Stipp, J.J.",geochron methods,K-Ar,ANU,GA3253,"January 1, 1968",Decade,Stipp 1968,,,0.093,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,0.093,166.17702873574763,-46.42266500830101,1.0,81315.0,100.26783752441406,9.178326754378899e-06,7.3776069509290074e-06,3.944618388049265e-06,3.944618388049265e-06,5.2649688768724445e-06,4.997813448426314e-06,0.0,0.0
105319,Auckland University (AU),44061,Horomaka,Surface,,,,,33970,Decade,"Smith, I.E.M.",New Zealand,P05,2600400.00000085,6655100.00006544,-14.682888520679128,150.75164246466218,,,"Puketutu Centre, Puketona Quarry",Yes,hawaiite,,Kerikeri Volcanic Group,Northland Basalts,trachytic & andesitic,Quaternary,Quaternary,hand specimen,1477,whole rock,,14276,"Smith, I.E.M.",geochron methods,K-Ar,HRI,AU44061,"January 1, 1993",Decade,Smith et al. 1993,,,0.1,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,0.1,150.47434753228666,-15.17858107760223,1.0,801.0,59.5128663684009,7.734473660769311e-06,5.858205195593244e-05,4.5797478846124514e-06,4.5797478846124514e-06,5.029362000641413e-05,5.7992679035762145e-05,0.0,1.958637512020077e-05
59834,GNS P (P),40896,Whakaari,Surface,,,,,1981-01-01 00:00:00,Decade,"Lloyd, E.F. & Nathan, S.",New Zealand,,,,-44.23848175458208,172.71338311387836,,50.0,"scree halfway along Denham Bay, Raoul Island",Yes,hyalopilitic basalt,,,D'Arcy Formation,basaltic,Quaternary,Quaternary,hand specimen & normal thin section,1544,whole rock,C,15010,"Gabites, J.E.",geochron methods,K-Ar,INS,R6879,"January 1, 1981",Decade,Lloyd & Nathan 1981,,K-Ar isochron age,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,0.1,173.18356353746813,-44.4356005750164,1.0,813.0,109.69253540039062,8.954369150160346e-06,8.055907906536345e-05,3.866585757350549e-06,3.866585757350549e-06,7.157688742154278e-06,9.104300986744292e-05,0.0,4.238872526147889e-05
106876,ANU (GA),2879,Horomaka,Surface,,,,,1969-01-01 00:00:00,Decade,"McDougall, I.",New Zealand,R11,2674866.00000113,6473038.0000546,-43.65912850329719,163.72253882953228,,50.0,McLennans Hills,Yes,basalt,,Auckland Basalts,Auckland Volcanic Field,basaltic,Quaternary,Quaternary,hand specimen,1662,whole rock,,16322;16323,"Stipp, J.J.;McDougall, I.",geochron methods;geochron methods,K-Ar;K-Ar,ANU;ANU,GA2879;GA2879,"January 1, 1968;January 1, 1969",Decade;Decade,Stipp 1968;McDougall et al. 1969,,,0.104,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,0.104,163.69069938732426,-44.095445595604254,1.0,833.0,76.61301010190556,8.342895279224066e-06,0.0,4.440030543356711e-06,4.440030543356711e-06,6.727237600701385e-06,0.0,0.0,0.0
106873,ANU (GA),2876,Horomaka,Surface,,,,,1968-01-01 00:00:00,Decade,"Stipp, J.J.",New Zealand,R11,2675649.00000118,6474846.00005488,-37.41312354726884,161.53970537953097,,50.0,"McLennans Hills, Auckland",Yes,basalt,,Auckland Basalts,Auckland Volcanic Field,basaltic,Quaternary,Quaternary,hand specimen,1662,whole rock,,16314;16315;16316;16317,"McDougall, I.;Stipp, J.J.;Stipp, J.J.;McDougall, I.",geochron methods;geochron methods;geochron methods;geochron methods,K-Ar;K-Ar;K-Ar;K-Ar,ANU;ANU;ANU;ANU,GA2876;GA2876;GA2876;GA2876,"January 1, 1969;January 1, 1968;January 1, 1968;January 1, 1969",Decade;Decade;Decade;Decade,McDougall et al. 1969;Stipp 1968;;,,,0.108,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,0.108,161.4352116476573,-37.861200757122695,1.0,833.0,85.1441715849928,9.284737506266169e-06,4.5527914886571185e-05,5.570387980112315e-06,5.570387980112315e-06,5.0035337153531145e-06,8.103221377238537e-06,3.601953725092524e-06,0.00013545010581812088
106898,ANU (GA),3176,Horomaka,Surface,,,,,1969-01-01 00:00:00,Decade,"McDougall, I.",New Zealand,R11,2665515.00000107,6465801.00005345,-33.40851714142346,172.13288681647046,,50.0,Maungataketake (Ihumatao),Yes,basalt,,Auckland Basalts,Auckland Volcanic Field,basaltic,Quaternary,Quaternary,hand specimen,1664,whole rock,,16359,"McDougall, I.",geochron methods,K-Ar,ANU,GA3176,"January 1, 1969",Decade,McDougall et al. 1969,,,0.11,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,0.11,172.0483465790395,-33.79465380053746,1.0,835.0,33.34967041015625,6.672469560905995e-06,2.4356781509702047e-05,5.08475513959021e-06,5.08475513959021e-06,4.5212171244202175e-05,3.295365767203916e-05,2.5179925901266436e-06,6.336825635591936e-06
107011,other,BFH-MP275,Horomaka,Surface,,,,,33604,Decade,"Houghton, B.F.",New Zealand,U12,2798500.00000178,6431100.00004863,-45.26487026772896,179.3761306883899,,50.0,"post-A, lava shield, Mayor Island",Yes,peralkaline lava,,Oira Pyroclastite,Mayor Island volcanics,peralkaline,Quaternary,Quaternary,,1676,whole rock,,16489,"Houghton, B.F.",geochron methods,K-Ar,USGS,,"January 1, 1992",Decade,Houghton et al. 1992,,appears to contain excess 40Ar,0.11,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,0.11,179.86534350186773,-45.47732747405164,1.0,901.0,109.6092574102398,9.13355896529612e-06,2.0500978169050726e-05,3.905403646262118e-06,3.905403646262118e-06,5.2612799663620535e-06,7.861658486120423e-06,0.0,1.6021196496277614e-05
106896,ANU (GA),3174,Horomaka,Surface,,,,,1968-01-01 00:00:00,Decade,"Stipp, J.J.",New Zealand,R11,2665889.00000109,6466065.00005349,-25.077915109050192,151.0284385951231,,50.0,"Maungataketake, Auckland",Yes,basalt,,Auckland Basalts,Auckland Volcanic Field,basaltic,Quaternary,Quaternary,hand specimen,1664,whole rock,,16355;16356,"McDougall, I.;Stipp, J.J.",geochron methods;geochron methods,K-Ar;K-Ar,ANU;ANU,GA3174;GA3174,"January 1, 1969;January 1, 1968",Decade;Decade,McDougall et al. 1969;Stipp 1968,,,0.111,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,0.111,150.79475910187995,-25.572531573241527,1.0,801.0,59.207225799560554,7.743075912003407e-06,3.357221717273583e-05,4.49303388450062e-06,4.49303388450062e-06,4.5560715079773224e-05,2.3878995941663156e-05,0.0,3.1680648575929645e-05
106856,ANU (GA),2856,Horomaka,Surface,,,,,1969-01-01 00:00:00,Decade,"McDougall, I.",New Zealand,R11,2665604.00000112,6465707.00005344,-39.519833871355715,152.5267983867494,,50.0,Maungataketake (Ihumatao),Yes,basalt,,Auckland Basalts,Auckland Volcanic Field,basaltic,Quaternary,Quaternary,hand specimen,1660,whole rock,,16274;16275;16276;16277;16278;16279,"Stipp, J.J.;Stipp, J.J.;McDougall, I.;Stipp, J.J.;Stipp, J.J.;Stipp, J.J.",geochron methods;geochron methods;geochron methods;geochron methods;geochron methods;geochron methods,K-Ar;K-Ar;K-Ar;K-Ar;K-Ar;K-Ar,ANU;ANU;ANU;ANU;ANU;ANU,GA2856;GA2856;GA2856;GA2856;GA2856;GA2856,"January 1, 1968;January 1, 1968;January 1, 1969;January 1, 1968;January 1, 1968;January 1, 1968",Decade;Decade;Decade;Decade;Decade;Decade,;Stipp 1968;McDougall et al. 1969;;;,,Dup Analysis01. Dup Analysis02. Dup Analysis03. ,0.118,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,0.118,152.37869918834107,-40.008683282719325,1.0,801.0,67.4831072054545,7.672545447367368e-06,4.308539328670205e-05,4.629656257318635e-06,4.629656257318635e-06,2.0667914277151217e-05,2.6501124890124232e-05,0.0,1.6835020199849603e-05
106867,ANU (GA),2869,Horomaka,Surface,,,,,1968-01-01 00:00:00,Decade,"Stipp, J.J.",New Zealand,R11,2673137.00000109,6466867.00005364,-30.26391828441302,155.91708987866173,,50.0,"Crater Hill, Auckland",Yes,basalt,,Auckland Basalts,Auckland Volcanic Field,basaltic,Quaternary,Quaternary,hand specimen,1661,whole rock,,16300;16301,"McDougall, I.;Stipp, J.J.",geochron methods;geochron methods,K-Ar;K-Ar,ANU;ANU,GA2869;GA2869,"January 1, 1969;January 1, 1968",Decade;Decade,McDougall et al. 1969;Stipp 1968,,,0.12,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,0.12,155.7319857544218,-30.738921909144608,1.0,833.0,56.32921637871623,7.762544692558906e-06,2.5566391133107387e-05,4.937357482463197e-06,4.937357482463197e-06,2.813067181504659e-05,1.6228727740061105e-05,2.0921628844596184e-06,2.5131087980658702e-05
